31259	K(+)	2
31260	thiosulfinates	2
31261	acute_liver_injury	1
31262	Glc7	0
31263	sprodiamide	2
31264	8-OHDPAT	2
31265	adenoiditis	1
31266	unilateral_stroke	1
31267	disease_and_injury	1
31268	poly(L-lactic_acid)	2
31269	blastocysts	1
31270	4-Demethoxydaunorubicin	2
31271	autoimmune_liver_disease	1
31272	epinephrine	2
31273	N-[3H]methylscopolamine	2
31274	worm_infection	1
31275	Molly	3
31276	P40	0
31277	geldanamycin	2
31278	trypan-blue	2
31279	syncope_episodes	1
31280	open_angle_glaucoma	1
31281	cycA	0
31282	95%Cl	2
31283	neurotrophin_3	0
31284	Araf	0
31285	dill	3
31286	LML	2
31287	rudimentary	1
31288	MLN944	2
31289	C18	0
31290	OA-MVLs	1
31291	hITF/hPI.B-TFF_3	0
31292	Tak1	0
31293	Wld	0
31294	hOAT1	0
31295	hph	0
31296	autoimmune_hepatitis	1
31297	species	1
31298	Ment	0
31299	saturated_and_unsaturated_fatty_acids	2
31300	BHT-CHO	2
31301	cervical_infection	1
31302	Aip3p	0
31303	hyperinsulinaemic_glucose	1
31304	DRR1	0
31305	brain-injury	1
31306	Bennett_lesion	1
31307	dipeptidases	2
31308	Chronic_Disease	1
31309	COL13A1	0
31310	fiber_degeneration	1
31311	D-2	0
31312	Atopic_Eczema	1
31313	S_I	2
31314	Didelphis_virginiana	3
31315	somatrem	2
31316	Artemia_franciscana	3
31317	low-risk_disease	1
31318	GlyCAM-1	0
31319	G._affinis	3
31320	Flot2	0
31321	beta-D-xylopyranoside	2
31322	polyposis_coli	1
31323	ILDR1	0
31324	parasystole	1
31325	octilonium	2
31326	helicid	2
31327	calretinin	0
31328	miquelianin	2
31329	valproyl_glycinamide	2
31330	Polybrominated_diphenyl_ethers	2
31331	Traumatic_Injury	1
31332	vertical	1
31333	LVMT	1
31334	dopamine_D4_receptor	0
31335	CP_55940	2
31336	left_atrial_diameter	1
31337	ocular_disorder	1
31338	LCAP	0
31339	WMHI_lesions	1
31340	[14C]-aminopyrine	2
31341	CWO	2
31342	ganglioside_GM1	2
31343	alveolar_edema	1
31344	spiroides	2
31345	lac	2
31346	xylocaine	2
31347	CatC	0
31348	L-threo-DOPS	2
31349	ORF4	0
31350	Fe-C	2
31351	citrus_tristeza_virus	3
31352	nitrogen-doped_graphene	2
31353	Ag-NOR	2
31354	papillary_urothelial_carcinoma	1
31355	FGF9	0
31356	nasal_oscillations	1
31357	CD10	0
31358	alglucerase	0
31359	p-MPPF	2
31360	perfluorohexanoic_acid	2
31361	BIBP	2
31362	PNZIP	2
31363	PERC	0
31364	cognitive_deficits	1
31365	Hemolysis	1
31366	vertebral_artery_injury	1
31367	Antiphospholipid_syndrome	1
31368	FGFR	0
31369	gp93	0
31370	Starr-Edwards	1
31371	bruceantin	2
31372	prosthetic_infection	1
31373	Apo_A-V	0
31374	NupC	2
31375	head-twitches	1
31376	Supramid	2
31377	Jt	2
31378	phenethicillin	2
31379	B._suis_biovar	3
31380	Solea_senegalensis	3
31381	ventricular_rhythm	1
31382	TsF	2
31383	phototoxicity	1
31384	medication_overuse_headache	1
31385	Apolipoprotein_A1	0
31386	E2a	0
31387	Chronic_alcohol_consumption	1
31388	Tc-PCO2	2
31389	cleidocranial_dysplasia	1
31390	magnesium_citrate	2
31391	van_der_Waals_heterostructures	1
31392	poison_ivy	1
31393	DAPA	2
31394	ycf3	0
31395	TcR	0
31396	Ad-36	1
31397	[3H]colchicine	2
31398	integrin_beta_4	0
31399	Aro	2
31400	HCDs	1
31401	[SP-C]2	2
31402	protochlorophyllide	2
31403	liver_metastases	1
31404	nebivolol	2
31405	Cdc7p	0
31406	bithorax	0
31407	Genetic_damage	1
31408	CATION	2
31409	mesenteric_vein_thrombosis	1
31410	renal_or_hepatic_impairment	1
31411	HB101	2
31412	ribonucleoside-diphosphate	2
31413	sternocostoclavicular	1
31414	morphological_defects	1
31415	1-monoolein	2
31416	CEEC	2
31417	CaVb	2
31418	L-738,167	2
31419	ferucarbotran	2
31420	QT_prolongation	1
31421	nilotinib	2
31422	14C-NS-7	2
31423	C12:0	2
31424	RetSat	0
31425	Overall_survival	1
31426	DIAPH3	0
31427	porphyrins	2
31428	GGT	0
31429	cochleate	2
31430	piperidine-4-sulphonic_acid	2
31431	Elastosis	1
31432	natural_killer_T	1
31433	unc-14	0
31434	japonicus	3
31435	hormone_refractory_prostate_cancer	1
31436	Sorex_araneus	3
31437	alkenylacyl	2
31438	CAF-1	0
31439	OBOV	3
31440	increase_in_cardiac_output	1
31441	metabolically_healthy_obese	1
31442	post-operative_hematoma	1
31443	tumors_of_the_central_nervous_system	1
31444	thioesterase	0
31445	MaS	1
31446	Paraplatin	2
31447	chiral_acids	2
31448	FVG	2
31449	b-hydride	2
31450	tissue-plasminogen_activator	0
31451	SBUN	1
31452	poly-L-lactic_acid	2
31453	gall_bladder_disease	1
31454	Dihydrofolate	2
31455	microfilaremia	1
31456	[F-18]NaF	2
31457	cobimetinib	2
31458	F-FES	2
31459	ZNF148	0
31460	armc10	0
31461	copper_oxychloride	2
31462	AMSA	2
31463	early-onset_scoliosis	1
31464	vascular_tumors	1
31465	metabolic_bone_disease	1
31466	ursocholic_acid	2
31467	EGY1	0
31468	Stat5a/b	0
31469	Cyclosporine_A	2
31470	SSEA1	0
31471	EDNRA	0
31472	mesial	1
31473	pterin-6-carboxylic_acid	2
31474	TMEM1	0
31475	PNP-deficient	1
31476	cerebral_hypothermia	1
31477	SF2	0
31478	CCGs	0
31479	oculocutaneous_albinism	1
31480	CXCL-13	0
31481	1,2-dioctanoylglycerol	2
31482	Ogg1	0
31483	DWV	3
31484	UVA	2
31485	17_a-E2	2
31486	phage_SP6	3
31487	Anthosachne	2
31488	paediatricians	2
31489	chordal_rupture	1
31490	hydroxycinnamic_acid	2
31491	epizootic_hemorrhagic_disease_virus	1
31492	bone_marrow_hyperplasia	1
31493	Macrophage_migration_inhibitory_factor	0
31494	L24	0
31495	SCRF	1
31496	tensor_tympani_muscle	1
31497	organic_aerosol	1
31498	C(2)H(2)	2
31499	hexafluorophosphate	2
31500	transforming_growth_factor_beta_1	0
31501	SUG	2
31502	AP-1	3
31503	PE-1/METS	0
31504	valosin	2
31505	Uchl1	0
31506	R-SNARE	0
31507	Hepatic_steatosis	1
31508	corneal_deposits	1
31509	osm-9	0
31510	Spiroplasma_citri	3
31511	MBSA	2
31512	glutamin	2
31513	LA-NSCLC	1
31514	isovaline	2
31515	clomazone	2
31516	epithelioid_haemangioendothelioma	1
31517	polyprenyl	2
31518	pyrazolopyridine	2
31519	RV_dilatation	1
31520	In-Line	2
31521	FATS	0
31522	Cys2His2	2
31523	chlorarachniophyte	2
31524	epithelial_to_mesenchymal_transition	1
31525	isopentenyl-diphosphate	2
31526	Ganirelix	2
31527	(E)-caryophyllene	2
31528	pp46	0
31529	GTP-gamma-S	2
31530	Chalcone	2
31531	pS2	0
31532	hypoosmotic_swelling	1
31533	GNB	1
31534	siderosis	1
31535	poly(o-phenylenediamine)	2
31536	PAB+	2
31537	fecapentaene	2
31538	drug-resistant_epilepsy	1
31539	prostate_cancer	1
31540	Pimaricin	2
31541	OD-PABA	2
31542	Gcn5	0
31543	gamma-lactones	2
31544	55.4	3
31545	Snap	0
31546	vanadyl_sulfate	2
31547	p130/E2F	0
31548	5-hydroxyuracil	2
31549	met-18b-2	2
31550	tolserol	2
31551	alu	2
31552	extramammary_Paget's_disease	1
31553	ALKAPTONURIA	1
31554	3-acetylpyridine_adenine_dinucleotide	2
31555	1-palmitoyl-2-linoleoyl-PC	2
31556	(-)-cytisine	2
31557	CSP1	0
31558	Cyp2c44	0
31559	CC-122	2
31560	B._zonata	3
31561	hYKL-40	0
31562	IDD	1
31563	allodynia	1
31564	sparseness	1
31565	lymphomatous	1
31566	Hepoxilin	2
31567	OPM-2	3
31568	WHS	1
31569	cyclins	2
31570	ortho_ester	2
31571	vinzolidine	2
31572	Digitoxin	2
31573	sofosbuvir-ledipasvir	2
31574	SV-3T3	3
31575	eIF3e	0
31576	solitary_rectal_ulcer_syndrome	1
31577	MDX-010	2
31578	kindlin-1	0
31579	Map2K3	0
31580	choroidal_thickness	1
31581	Chx	2
31582	HPH	2
31583	Ho-LAMap	2
31584	hexadecylamine	2
31585	ET-AR	0
31586	vol:vol	2
31587	Plecanatide	2
31588	enalaprilic_acid	2
31589	CrTK	2
31590	goal_disturbance	1
31591	Cr(OH)3	2
31592	MMAE	2
31593	female_sex_workers	1
31594	colon_polyp	1
31595	NADH-semidehydroascorbate	2
31596	folinic_acid	2
31597	glucocorticosteroid	2
31598	neurologic_involvement	1
31599	Tissue_Plasminogen_Activator	0
31600	RNPS1	0
31601	USL261	2
31602	DENV_infection	1
31603	factor_V(Leiden)	0
31604	amiflamine	2
31605	RFH	1
31606	propranolol-nifedipine	2
31607	Crystalloid	2
31608	MCT-KD	1
31609	congenital_diseases	1
31610	Pt(IV)	2
31611	PEtn	2
31612	cholesteryl_palmitate	2
31613	trichiasis	1
31614	N-succinimidyl-3-(2-pyridyldithio)-propionate	2
31615	CNK2	0
31616	[15-3H]retinol	2
31617	PRF1	0
31618	PETvol	2
31619	ankyrin-G	0
31620	flumazenil	2
31621	Pierre_Robin_sequence	1
31622	ABT263	2
31623	miR-708	0
31624	VRR1	0
31625	bathorhodopsin	2
31626	endothelin_receptor_type_A	0
31627	Splenic_injuries	1
31628	IL-8R-beta	0
31629	TIVADs	1
31630	h(-1)	0
31631	Tiron	2
31632	Ti-5Si	2
31633	Rh-Rh	2
31634	gcn4	0
31635	p190A	0
31636	bcl2	0
31637	MND	1
31638	intestinal_carcinomas	1
31639	ocular_complications	1
31640	3-keto	2
31641	Dengue	1
31642	SIM	1
31643	acetyl_CoA	2
31644	DIELDRIN	2
31645	neurohypophyseal	0
31646	CK2alpha	0
31647	HOXB5	0
31648	35.5	3
31649	bismuth_oxyhalides	2
31650	Lutheran	2
31651	club_hand	1
31652	Pallidifloside_D	2
31653	LIPS	1
31654	disasters	2
31655	increased_platelet_activation	1
31656	Cacna1g	0
31657	NaFl	2
31658	glomerular_nephritis	1
31659	hepatitis_B_and_C_viruses	1
31660	P-450]	0
31661	sp(3)	0
31662	Td	2
31663	fingolimod	2
31664	cylindromas	1
31665	INHr-TB	2
31666	terazosin	2
31667	mitral-valve_area	1
31668	CNGA2	0
31669	PLCE1	0
31670	JXG	1
31671	EZL	2
31672	PP20	0
31673	AGO	2
31674	Swiss_3T3	3
31675	EGI	2
31676	GMF	1
31677	NAH	2
31678	catalase	0
31679	GSD_II	1
31680	TRAIL-R3	0
31681	Anthrax	3
31682	TTTT	2
31683	alprostadil	2
31684	antipsychotic_drugs	1
31685	methylotrophus	2
31686	Cr(VI)	2
31687	cobalt_silicate	2
31688	Tl(I)	2
31689	5-Fluorocytosine	2
31690	GK1.5	0
31691	PEC	2
31692	CuBE-PLA-NP	2
31693	carcinoma_lesions	1
31694	acanthocephalan	2
31695	Prx_I	0
31696	Manumycin	2
31697	Gol	2
31698	lacto-ovo-vegetarians	2
31699	inhibits_tumor	1
31700	N-7	2
31701	Dnmt	0
31702	N-de-ethylation	2
31703	pintail	3
31704	isoquercetin	2
31705	gonadorelin	2
31706	Plateau	2
31707	NF-2	0
31708	C6Li	2
31709	salivary	1
31710	NP4	0
31711	Fxyd3	0
31712	Diltiazem	2
31713	cochlear_impairment	1
31714	AUY922	2
31715	USP40	0
31716	Bayley-III	2
31717	ATP_synthase	0
31718	CaNB1	0
31719	thrombo-embolism	1
31720	dermoid_cysts	1
31721	N-heterocyclic_carbene	2
31722	ventricular_premature_beats	1
31723	carbon-cobalt	2
31724	DS-AMKL	1
31725	neuro-degeneration	1
31726	5-HTLI	2
31727	skin_painting	1
31728	leukemia_inhibitory_factor	1
31729	colestipol-niacin	2
31730	CXCR1	0
31731	videophones	2
31732	meliponine	2
31733	IL-1a	0
31734	COST	2
31735	pulmonary_injury	1
31736	EDN	0
31737	Apamin	2
31738	2-ClA	2
31739	Gpx3	0
31740	Stap	0
31741	Apodemus_chevrieri	3
31742	amocarzine	2
31743	GOSE	1
31744	blackcaps	3
31745	cPLA(2)alpha	0
31746	Gorham's_disease	1
31747	B-cell_lymphomas	1
31748	Vibrio_anguillarum	3
31749	cranial_neuropathy	1
31750	Di-(2-ethylhexyl)_phthalate	2
31751	suloctidil	2
31752	glucoses	1
31753	neuroinflammatory_diseases	1
31754	NH(+)	2
31755	urethral_syndrome	1
31756	naringenin	2
31757	NABT	2
31758	LYMPHOCYTIC_CHORIOMENINGITIS_VIRUS	3
31759	forskolin	2
31760	desacetylcefotaxime	2
31761	sodium_thiopental	2
31762	E4	2
31763	apoE	0
31764	m-CPBG	2
31765	UBE2O	0
31766	HiSe	2
31767	pulsatile_tinnitus	1
31768	epicatechin_gallate	2
31769	triphosphopyridine_nucleotide	2
31770	conger_eel	3
31771	Hydroxyproline	2
31772	Neuronal_nitric_oxide_synthase	0
31773	furfenorex	2
31774	VGAT	0
31775	H-PAEUU	2
31776	lethargy	1
31777	thymus_hyperplasia	1
31778	[3H]serotonin	2
31779	chronic_infection	1
31780	gln	2
31781	vulvar_cancer	1
31782	disorders_of_lipid_metabolism	1
31783	Ouabain	2
31784	LY146032	2
31785	4-acetamido-4'-isothiocyanostilbene-2,2'-disulfonic_acid	2
31786	HIV-Leishmania_coinfection	1
31787	AdoHcyase	0
31788	99Tcm-MIBI	2
31789	CCl	2
31790	P03D4T	2
31791	Tridentate	2
31792	PBAN	0
31793	hGDF3	0
31794	rhodamine	2
31795	osteosclerosis	1
31796	non-diabetics	1
31797	alpha2C-AR	0
31798	Adrenocortical_carcinomas	1
31799	acetyl-beta-methylcholine	2
31800	discriminates	2
31801	MR-T1	0
31802	anomalous_pulmonary	1
31803	ocular_misalignment	1
31804	mammary_tumor	1
31805	automobile_accidents	1
31806	learning	1
31807	Granulocytic_sarcomas	1
31808	monocular_deprivation	1
31809	NP-2	0
31810	Wnt	0
31811	n._atra	3
31812	RSV_disease	1
31813	A3_AR	0
31814	metabolic_inflammation	1
31815	ATR1	0
31816	appendiceal_adenocarcinoma	1
31817	excess_disability	1
31818	monocularly_deprived	1
31819	DG1	0
31820	hPDPN	0
31821	FP7	2
31822	LPE	2
31823	Sexual_Abuse	1
31824	ketamine_hydrochloride	2
31825	neublastin	0
31826	Fe-C-N	2
31827	N-(4-hydroxyphenyl)_retinamide	2
31828	RFamide	2
31829	Gp55	0
31830	Disaccharide	2
31831	goblet_cell_carcinoid	1
31832	his-3(+)	2
31833	T._brucei	3
31834	Tamoxifen	2
31835	Otorhinolaryngology-Head	1
31836	hippocampal_damage	1
31837	Autoimmune_pancreatitis	1
31838	MenA	0
31839	menstrual_blood_loss	1
31840	Hypersensitivity_reactions	1
31841	TCU	2
31842	maintenance	1
31843	tetraphenylborate	2
31844	metabolic_inhibition	1
31845	proglumetacin	2
31846	A2A9	2
31847	glycocyamine	2
31848	vitamin_K1	2
31849	lignocellulose	2
31850	ORTHODONTIC	2
31851	LOXL3-sv2	0
31852	R7	0
31853	neurological_deficit	1
31854	ERAs	0
31855	UTS	1
31856	Lichen_planus_pigmentosus	1
31857	P1.7,16	0
31858	bacterioopsin	2
31859	electromechanical_delay	1
31860	LMWH-UA	2
31861	cyclic_boronate_ester	2
31862	chalcones	2
31863	NSI	1
31864	ME	1
31865	l-3,4-dihydroxyphenylalanine	2
31866	methyl_linoleate_hydroperoxides	2
31867	TP53RK	0
31868	phenylboronic_acid	2
31869	D._hansenii	3
31870	delta_1-crystallin	0
31871	DNRA	2
31872	mrp	0
31873	CDGP	2
31874	Yrb4p	0
31875	vascular_complication	1
31876	diarylamines	2
31877	aeruginosa_bacteremia	1
31878	E._hirae	3
31879	Intraosseous_lipoma	1
31880	spvC	0
31881	OSTs	1
31882	Kctd20	0
31883	PbTaSe2	2
31884	Pheromone	2
31885	DHP-218	2
31886	Avpr1a	0
31887	TR4979	2
31888	Post-MI	1
31889	valvular_insufficiency	1
31890	MIAC	2
31891	follicular_mucinosis	1
31892	DNAJC12	0
31893	spinal-cord-injured	1
31894	N-methylvaline	2
31895	N-nitramines	2
31896	o	2
31897	HKC	2
31898	mdr1	0
31899	ETAF	2
31900	ZNF582	0
31901	DPTP99A	0
31902	diester	2
31903	NBF	1
31904	albacore	3
31905	Sysmex	2
31906	PGD	2
31907	Ank	0
31908	diglycidyl	2
31909	fetopathy	1
31910	Terminal_deoxynucleotidyl_transferase	0
31911	L-BT	2
31912	protein_synthesis	1
31913	Setaria_viridis	3
31914	PRKX	0
31915	muramylpeptides	2
31916	herpes_simplex_virus_infections	1
31917	benign_familial_neonatal_convulsions	1
31918	carpal_joints	1
31919	galactosialidosis	1
31920	Wuchereria	3
31921	lipofuscins	2
31922	octreotide_acetate	2
31923	clonal_chromosome_abnormalities	1
31924	hyperparathyroidism	1
31925	Cyproheptadine	2
31926	Hhcy	1
31927	CYP1B1	0
31928	SBAC	1
31929	Gasterosteus	3
31930	glenohumeral_osteoarthritis	1
31931	PDEs	1
31932	Staphylococcus_epidermidis	3
31933	ventricular_septal_defect	1
31934	Group_A_rotaviruses	3
31935	MVO-O	2
31936	[14C]citrate	2
31937	clinical_disorders	1
31938	TPT1	0
31939	B_cell_stimulatory_factor_1	0
31940	ANP-B	0
31941	calyculin	2
31942	Th-1	0
31943	L-alanine	2
31944	Reuptake	2
31945	Thymol	2
31946	Indole-3-carbinol	2
31947	p<0,05	0
31948	fluprostenol	2
31949	schizotypal_personality	1
31950	cytidine_5'-diphosphate	2
31951	macrospheroids	2
31952	Repaglinide	2
31953	Carpal_tunnel_syndrome	1
31954	thrombotic_stroke	1
31955	chondronectin	2
31956	pannexin-1	0
31957	sopA	0
31958	7-Ketocholesterol	2
31959	fatigue_crack_propagation	1
31960	localization-related_epilepsy	1
31961	Atlantic_sturgeon	3
31962	potassium_glutamate	2
31963	Leu-3a+	2
31964	is	1
31965	technetium-99m_methoxyisobutylisonitrile	2
31966	2[4Fe-4S]	2
31967	polygenic_diseases	1
31968	3OC12-HSL	2
31969	ABP-1	0
31970	d-Amphetamine	2
31971	KIF5A	0
31972	[14C]melphalan	2
31973	acetylshikonin	2
31974	incident_disability	1
31975	alpha1B	2
31976	neural_disorder	1
31977	MKT1	0
31978	Ly49C	0
31979	catumaxomab	2
31980	epitheliitis	1
31981	MAO_A_and_B	0
31982	tailocin	2
31983	telencephalon	2
31984	infrarenal_aortic_occlusion	1
31985	BRMS1	0
31986	remodelling	1
31987	FN3K-RP	0
31988	Drug-protein	1
31989	Epstein-Barr_virus	3
31990	SB-431542	2
31991	fadrozole	2
31992	organohalide	2
31993	adult_depression	1
31994	Madelung's_deformity	1
31995	mTor	0
31996	supernumerary_teeth	1
31997	REC2	0
31998	BH-3	2
31999	Istanbul	2
32000	aripiprazole	2
32001	P._promelas	3
32002	dihydropyridines	2
32003	Mlc	0
32004	tPMP-1	0
32005	LRRC8	0
32006	ALPHA-TOXIN	1
32007	Cy-A	2
32008	HTLV_III_virus	1
32009	cathepsin-L	0
32010	vesico-ureteric_reflux	1
32011	HSD3B	0
32012	4-1BB-L	0
32013	C._quadricarinatus	3
32014	male-pattern_baldness	1
32015	Tedizolid	2
32016	HCh	1
32017	HR1	0
32018	clandestine	2
32019	NOX-4	0
32020	TKI	2
32021	ZIM	2
32022	rasa	0
32023	adrenocortical_insufficiency	1
32024	Duplicates	2
32025	Inosine-5'-monophosphate	2
32026	2-amino-5-phosphonovaleric_acid	2
32027	3-ACETYLPYRIDINE	2
32028	MK2	0
32029	RABBITS	3
32030	IDC	1
32031	tactoids	2
32032	psychosocial_impairments	1
32033	fasudil	2
32034	ME2	0
32035	haemophilia	1
32036	Fh15	2
32037	SPI2	0
32038	eIF4A1	0
32039	nicotinic_acid_amide	2
32040	TIP60	0
32041	DHPs	2
32042	thynnine	2
32043	Ciona_savignyi	3
32044	OONO(-)	2
32045	heterotopic_gastric_mucosa	1
32046	heart-type_fatty_acid_binding_protein	0
32047	CyC	0
32048	myocardial_ischaemia	1
32049	NDE1	0
32050	neurodevelopmental_disturbances	1
32051	alpha-E	2
32052	GP_IIIa	0
32053	H._coagulata	3
32054	splenic_infection	1
32055	Ajoene	2
32056	AT_T	1
32057	autoimmune_syndromes	1
32058	MVJ	2
32059	VTR	1
32060	dmyc	0
32061	angiotensin_II_type_1_(AT_1_)_receptor	0
32062	Oxymetazoline	2
32063	BW12C	2
32064	methylthiazol_tetrazolium	2
32065	idiopathic_faecal_incontinence	1
32066	RNs	1
32067	renal_dialysis	1
32068	phlebotomine	2
32069	ALDOSTERONE	2
32070	distal_gastric_cancer	1
32071	GLC-82	3
32072	Cardiovascular_health	1
32073	1,2,3-triazolium-functionalized	2
32074	WTP	1
32075	patchy	1
32076	MDRE	1
32077	gingival_bleeding	1
32078	glycidylmethacrylate	2
32079	CGS_21680	2
32080	Liver_Inflammation	1
32081	OPAA	2
32082	fractured	1
32083	PTX-HSN	2
32084	OH1	2
32085	emergency_medical_services	1
32086	pleomorphic_sarcomas	1
32087	PROTAMINE	2
32088	M-spondin	0
32089	Rbcs-3B	0
32090	REMI	2
32091	talar_neck_fractures	1
32092	PP2	2
32093	Fe(III)	2
32094	UCE	1
32095	GBP2	0
32096	[3H]Ro_16-6491	2
32097	phenazone	2
32098	Alk8	0
32099	Glut1	0
32100	9-ING-41	2
32101	neurofibromatosis_type_2	0
32102	DAVA	2
32103	TRH-ST	2
32104	bleomycin_hydrolase	0
32105	PID1	0
32106	GnRH1	0
32107	acute_lower_respiratory_infection	1
32108	DPR1	0
32109	liraglutide	2
32110	IL-17D	0
32111	MDS-PAC	2
32112	Lapatinib	2
32113	Ty2	2
32114	DGGE	2
32115	ETS-GGAA	2
32116	pentobarbitone	2
32117	hCD73	0
32118	isocoumarin	2
32119	hypoglossal_artery	1
32120	acylcholesterol	2
32121	quassinoid_glycoside	2
32122	Tapentadol	2
32123	mesalazine	2
32124	CG_5501	2
32125	VAP__-1	0
32126	Withdrawal_Syndrome	1
32127	MyEF-2	0
32128	PP21	0
32129	FGD4	0
32130	Testicular_Cancer	1
32131	Hypocotyl	2
32132	structural_anomalies	1
32133	generalized_lipodystrophy	1
32134	FBD	1
32135	DK-1911	2
32136	hepatoredoxin	0
32137	Aggressive_behaviors	1
32138	P._rubra	3
32139	KCl-(1----b)	2
32140	internucleotide	2
32141	Ankle_sprain	1
32142	(3)DOM	2
32143	Optic_disc	1
32144	Campylobacter_pylori	3
32145	kartogenin	2
32146	Cardiac_Arrhythmias	1
32147	bile_alcohols	2
32148	middle_ear_barotrauma	1
32149	ziprasidone	2
32150	diabetic_ketoacidosis	1
32151	manic_episode	1
32152	TCRT	2
32153	skin-wound	1
32154	CaM-KIV	2
32155	neuroendocrine_tumours	1
32156	BFP-T	1
32157	RU_64004	2
32158	ketoacyl	2
32159	Head_and_Neck_Tumours	1
32160	MABP	1
32161	SPECT-MPI	0
32162	phosphorylethanolamine	2
32163	prothoracicotropic_hormone	0
32164	Leukemia_Inhibitory_Factor	0
32165	dsp	2
32166	Fc_alpha_R	0
32167	MCAF	0
32168	OHB	2
32169	Wolman's_disease	1
32170	guanosine-3',5'-cyclic_monophosphate	2
32171	MHV-2	3
32172	Spinocerebellar_ataxia	1
32173	JHEH	0
32174	[14C]aspartate	2
32175	B-lymphocyte_stimulator	0
32176	O-PR	2
32177	Haemolytic	1
32178	flexural_rigidity	1
32179	NFKBIA	0
32180	spermatozoids	2
32181	LYN	0
32182	Ductal_carcinoma	1
32183	long_QT_syndrome	1
32184	ISI	2
32185	ENNG	2
32186	iodopeptide	2
32187	Ligustrazine	2
32188	Carpal_Tunnel_Syndrome	1
32189	Pum	0
32190	umbelliprenin	2
32191	LSaO(2)	2
32192	Infective_endocarditis	1
32193	lynestrenol	2
32194	X-SCID	1
32195	patella_alta	1
32196	AT-III_beta	1
32197	famciclovir	2
32198	Cu-N	2
32199	ossification_of_the_posterior_longitudinal_ligament	1
32200	Poisonings	1
32201	C22:6	2
32202	postoperative_frozen_shoulder	1
32203	SCC25	3
32204	aldrin	2
32205	KHMDS	2
32206	Hyperprolactinemia	1
32207	Cardiac_Toxicity	1
32208	thromboembolism	1
32209	cerebrovascular_disorder	1
32210	TURKEYS	3
32211	1-[(2-hydroxyethoxy)methyl]-6-(phenylthio)thymine	2
32212	CELF1	0
32213	nodularin	2
32214	Coinfection	1
32215	intrabony_defects	1
32216	Rickettsia_prowazekii	3
32217	episcleritis	1
32218	LeuT	0
32219	RepB	0
32220	HCPB	2
32221	keto	2
32222	METS	0
32223	[Mb]	2
32224	Lung_squamous_cell_carcinoma	1
32225	lymph_node_enlargement	1
32226	Aminopeptidase_N	0
32227	IE-1	0
32228	submucous_myomas	1
32229	INSUFFICIENCY	1
32230	cuneate	2
32231	Fn14	0
32232	ICD-O3	2
32233	PRL_and_GH	0
32234	CRALBP	0
32235	sacroiliac_arthritis	1
32236	phalloidin	2
32237	vadocaine_hydrochloride	2
32238	GWVs	1
32239	delta_G	2
32240	chili_peppers	3
32241	Cucumbers	3
32242	prostaglandin_G/H	2
32243	Down's_Syndrome	1
32244	dramatic_impairment	1
32245	SNF	1
32246	Stress_urinary_incontinence	1
32247	alpha-aminoacrylate	2
32248	Interleukin_(IL)-15	0
32249	ITIN	1
32250	P(3HB-co-4HB)	2
32251	spinal_osseous_tumors	1
32252	C-heterochromatin	2
32253	NFV	2
32254	CGB	0
32255	coronal_suture_synostosis	1
32256	clpB	0
32257	phosphoryl_choline	2
32258	Person	3
32259	CXIF	2
32260	FGF15	0
32261	dTOR	0
32262	HB8	3
32263	PELOD	2
32264	Ly-6A.2	0
32265	Piscirickettsia_salmonis	3
32266	BMS-184476	2
32267	SIV-infected	1
32268	Gd2O3	2
32269	l-lactate	2
32270	colliculus_lesions	1
32271	HLA-G5	2
32272	Rickettsia_typhi	3
32273	dystrophic_mice	1
32274	Zenker_diverticulum	1
32275	JAG2	0
32276	2-keto-L-gulonate	2
32277	99Tcm-HM-PAO	2
32278	impairment_of_consciousness	1
32279	B7-H3	0
32280	bemethyl	2
32281	largazole	2
32282	MODY	1
32283	RNF138	0
32284	microRNA-134	0
32285	deep_cerebellar_nuclei	1
32286	keratin_19	0
32287	VRK2	0
32288	florfenicol	2
32289	2-phosphate	2
32290	3beta-hydroxysteroid_dehydrogenase	0
32291	WARP	0
32292	linsitinib	2
32293	BIT	2
32294	N-methyl-2-pyrrolidone	2
32295	thymic_lymphoma	1
32296	Diagnostic_problems	1
32297	Sb2	2
32298	rostral_hypothalamus	1
32299	salmosin	2
32300	Na2WO4	2
32301	stearic	2
32302	ced-3	0
32303	[NaCl]	2
32304	posterior_interosseous_nerve	1
32305	mIgG	0
32306	mg.100	0
32307	gramicidin_S	2
32308	MK-507	2
32309	NUDT15	0
32310	PA024	2
32311	Lymphatic_Filariasis	1
32312	hBD1	0
32313	Gerontol	2
32314	Agt	0
32315	p202	0
32316	GFP(+)	2
32317	septin	0
32318	WO2	2
32319	myf-5	0
32320	4-Hydroxyphenylpyruvate	2
32321	abdominal_cancers	1
32322	Paucity	1
32323	S._salar	3
32324	pabA	2
32325	ninaB	0
32326	hepatic_siderosis	1
32327	Macroptilium	2
32328	bacteriophage_T2	3
32329	palpebral	1
32330	hepcidin-25	0
32331	TFAP2C	0
32332	Methemoglobinemia	1
32333	VLA5	0
32334	pulmonary_emphysema	1
32335	Trm	0
32336	PpCO2	2
32337	posttraumatic	1
32338	SUDOSCAN	2
32339	IBDV	3
32340	AbobotulinumtoxinA	2
32341	TAB250	2
32342	Attachment_Disorder	1
32343	tetraethyl_orthosilicate	2
32344	cytotoxic_T-lymphocyte_antigen_4	0
32345	d=2	0
32346	copper-silver	1
32347	U-1	0
32348	triflusal	2
